source_row_idx,ocid,tender_title,tender_datePublished,tender_procurementMethod,tender_numberOfTenderers,tender_value_amount,award_value_amount,buyer_name,supplier_name,flag_short_title,flag_short_description,flag_q4_timing,flag_price_deviation,flag_high_value,flag_repeat_pair_history,flag_supplier_recent_surge,flag_buyer_value_spike,flag_count,risk_label,verified_label,confidence,notes
23077,ocds-20h3g7-RUP-49345106-41601831,Pembangunan Aula Kodam Iskandar Muda Tahap II,2023-02-13 20:57:49,,,,,Pemerintah Daerah Provinsi Aceh,,False,True,False,False,False,False,False,False,1,1,,,
27109,ocds-20h3g7-23225198,Perencanaan Normalisasi Sungai Semangko Marangkayu,2023-02-21 00:00:00,,,224941000.0,213231000.0,Pemerintah Daerah Kabupaten Kutai Kartanegara,CV. ANUGRAH KARYA MANDIRI,False,True,False,False,False,True,False,False,2,1,,,
20277,ocds-20h3g7-83836064,(PW 18) PENGAWASAN TEKNIS PEMBANGUNAN JALAN MALINAU - SEMAMU 4 (MYC2023),2023-02-09 00:00:00,,,3161780000.0,2760105742.5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,PT. SURYA MARZQ KONSULTINDO,False,False,False,False,False,True,True,False,2,1,,,
2650,ocds-20h3g7-RUP-9326290-38457084,Pembangunan Gedung Sekretariat PKK,2023-01-10 16:40:22,,,,,Pemerintah Daerah Kabupaten Tanjung Jabung Barat,,False,True,False,False,False,False,False,False,1,1,,,
30025,ocds-20h3g7-4469448,Pengawasan Rehabilitasi Jalan Haka -Oihu (DAK),2023-02-27 00:00:00,,,468290000.0,467143500.0,Pemerintah Daerah Kabupaten Wakatobi,CV.GRAHA CIPTA CONSULINDO,False,True,False,False,False,False,False,True,2,1,,,
12750,ocds-20h3g7-RUP-17015168-40496899,Pembangunan Gedung TK/TPA Darul Falah Kec. Lalan,2023-01-30 08:40:06,,,,,Pemerintah Daerah Kabupaten Musi Banyuasin,,False,True,False,False,False,False,False,False,1,1,,,
4877,ocds-20h3g7-RUP-3472597-38830695,Peningkatan Jalan Pintu Padang Hurase Kec. Batang Angkola,2023-01-14 09:23:58,,,,,Pemerintah Daerah Kabupaten Tapanuli Selatan,,False,True,False,False,False,False,False,False,1,1,,,
4595,ocds-20h3g7-RUP-7075182-39228923,PEMBANGUNAN TOILET (JAMBAN) SMPN 1 TAHUNAN (DAK 2023),2023-01-13 21:10:36,,,,,LPSE Kabupaten Jepara,,False,True,False,False,False,False,False,False,1,1,,,
24514,ocds-20h3g7-RUP-3699631-41468195,Belanja Modal Pembangunan Gedung Rawat Inap Nifas,2023-02-15 12:40:06,,,,,Pemerintah Daerah Kabupaten Flores Timur,,False,True,False,False,False,False,False,False,1,1,,,
8848,ocds-20h3g7-RUP-3698675-39417191,Pembangunan 1 Ruang Kelas SMPN Muara Kulam (DAK 2023),2023-01-22 20:15:58,,,,,Pemerintah Daerah Kabupaten Musi Rawas Utara,,False,True,False,False,False,False,False,False,1,1,,,
18484,ocds-20h3g7-RUP-14381154-41357027,PENANGANAN RUAS KEK PANTOLOAN,2023-02-07 07:59:56,,,,,Pemerintah Daerah Provinsi Sulawesi Tengah,,False,True,False,False,False,False,False,False,1,1,,,
15397,ocds-20h3g7-RUP-23557638-41056163,Pembangunan Pos Pamtas Kodam XII/Tpr,2023-02-01 18:45:38,,,,,Kementerian Pertahanan,,False,True,False,False,False,False,False,False,1,1,,,
16419,ocds-20h3g7-23473638,Kaporlap Paja Pet upacara Pama & emblem KEP + kantong dll 6 item,2023-02-03 00:00:00,,,262302600.0,257573500.0,Kementerian Pertahanan,PT. RADIAN PUTRA METROPOLINDO PRATAMA,False,False,False,False,False,True,True,False,2,1,,,
17670,ocds-20h3g7-RUP-10240667-41297140,Jasa Konsultansi Optimalisasi Pemanfaatan google Earth,2023-02-06 10:22:35,,,,,Pemerintah Daerah Kabupaten Purwakarta,,False,True,False,False,False,False,False,False,1,1,,,
19902,ocds-20h3g7-RUP-1115684-41415902,Peningkatan Jalan Lingkungan Sukabihun (Lapen = 1000 Meter),2023-02-08 15:44:10,,,,,Pemerintah Daerah Kabupaten Malaka,,False,True,False,False,False,False,False,False,1,1,,,
19152,ocds-20h3g7-RUP-13777308-41404064,Biaya Kegiatan Event/Dukungan,2023-02-07 18:06:11,,,,,Pemerintah Daerah Kota Medan,,False,True,False,False,False,False,False,False,1,1,,,
11267,ocds-20h3g7-RUP-4775298-39477271,Jasa Konsultan Pengawasan Penanganan Jalan Paket 1,2023-01-27 14:51:23,,,,,Pemerintah Daerah Kabupaten Sanggau,,False,True,False,False,False,False,False,False,1,1,,,
34227,ocds-20h3g7-7507672,Rehabilitasi Jaringan Irigasi D.I. Leuwibiuk,2023-03-06 00:00:00,,,700000000.0,689943586.15,Pemerintah Daerah Kabupaten Ciamis,MUTIARA ABADI,False,True,False,False,False,False,False,False,1,1,,,
22842,ocds-20h3g7-RUP-5120249-41609845,Lanjutan Peningkatan jalan Keay ke Kersik Luay,2023-02-13 17:09:59,,,,,Pemerintah Daerah Kabupaten Kutai Barat,,False,True,False,False,False,False,False,False,1,1,,,
22899,ocds-20h3g7-RUP-5364249-41584888,Rehab Jembatan Ulin Kampung Tanjung Jaan - Pulau Lanting,2023-02-13 17:12:19,,,,,Pemerintah Daerah Kabupaten Kutai Barat,,False,True,False,False,False,False,False,False,1,1,,,
12810,ocds-20h3g7-RUP-4482448-40710833,PENGADAAN LAMPU TENAGA SURYA P. BINONGKO,2023-01-30 09:31:54,,,,,Pemerintah Daerah Kabupaten Wakatobi,,False,True,False,False,False,False,False,False,1,1,,,
31495,ocds-20h3g7-23297198,Rehabilitasi Jalan Poros Desa Loa Janan Ulu,2023-03-01 00:00:00,,,1302197000.0,1280440500.0,Pemerintah Daerah Kabupaten Kutai Kartanegara,CV. Jiraifa Construksi,False,True,False,False,False,False,False,False,1,1,,,
13167,ocds-20h3g7-RUP-3080412-40577498,Jasa Konsultansi Perencanaan,2023-01-30 14:51:15,,,,,Pemerintah Daerah Kabupaten Labuhan Batu Selatan,,False,True,False,False,False,False,False,False,1,1,,,
25645,ocds-20h3g7-6297018,Supervisi Rehabilitasi Jaringan Irigasi D.I. Tolinggula,2023-02-17 00:00:00,,,249909840.0,208640040.0,Pemerintah Daerah Provinsi Gorontalo,FATEK ENGINEERING CONSULTANT,False,True,False,False,False,False,False,False,1,1,,,
644,ocds-20h3g7-RUP-4241280-39033174,Pemeliharaan Berkala Jalan Dukuhan - Jatirejo,2023-01-05 16:36:36,,,,,LPSE Kabupaten Boyolali,,False,True,False,False,False,False,False,False,1,1,,,
25771,ocds-20h3g7-RUP-20682121-40035048,Pengawasan Teknis Pembangunan Jembatan - 1,2023-02-17 10:13:21,,,,,Pemerintah Daerah Provinsi Lampung,,False,True,False,False,False,False,False,False,1,1,,,
23440,ocds-20h3g7-RUP-5049164-39047007,Normalisasi Saluran Jl. Gajah Mada Menuju Kali Precet,2023-02-14 07:59:06,,,,,LPSE Kota Madiun,,False,True,False,False,False,False,False,False,1,1,,,
18759,ocds-20h3g7-RUP-3385295-38472697,Peningkatan Jalan Dalam Kota Bungku,2023-02-07 11:17:29,,,,,Pemerintah Daerah Kabupaten Morowali,,False,True,False,False,False,False,False,False,1,1,,,
21930,ocds-20h3g7-RUP-18159035-42006185,Pengawasan Teknis Perbaikan Jembatan Talisayan,2023-02-11 21:59:23,,,,,Pemerintah Daerah Provinsi Kalimantan Timur,,False,True,False,False,False,False,False,False,1,1,,,
9945,ocds-20h3g7-RUP-7844108-38942340,Pembangunan TK Negeri Jatibarang Mijen,2023-01-25 18:05:26,,,,,Pemerintah Daerah Kota Semarang,,False,True,False,False,False,False,False,False,1,1,,,
16513,ocds-20h3g7-23464638,Kaporlap Waterbag,2023-02-03 00:00:00,,,7224987500.0,7163000000.0,Kementerian Pertahanan,PT. BEBEKA JAYATAMA,True,True,False,False,False,False,False,False,2,1,,,
25701,ocds-20h3g7-RUP-5098193-41871027,Review Database Jalan Lingkungan  1,2023-02-17 02:43:25,,,,,Pemerintah Daerah Kota Bandar Lampung,,False,True,False,False,False,False,False,False,1,1,,,
11043,ocds-20h3g7-RUP-4671430-40454716,Pembangunan Posyandu Prima Kec. Angata 1,2023-01-27 07:46:42,,,,,Pemerintah Daerah Kabupaten Konawe Selatan,,False,True,False,False,False,False,False,False,1,1,,,
11424,ocds-20h3g7-RUP-4603492-40469675,Pembangunan jalan bypass Rumbia,2023-01-27 18:25:54,,,,,Pemerintah Daerah Kabupaten Bombana,,False,True,False,False,False,False,False,False,1,1,,,
26983,ocds-20h3g7-RUP-12972318-40878974,Lanjutan Pembangunan RTP Kelurahan Sukmajaya,2023-02-20 21:57:56,,,,,Pemerintah Daerah Kota Cilegon,,False,True,False,False,False,False,False,False,1,1,,,
27671,ocds-20h3g7-2828020,Pemeliharaan Berkala Jln. Tepi Kali (Otsus),2023-02-22 00:00:00,,,1449998912.08,1441934759.52,Pemerintah Daerah Kota Banda Aceh,CV. Nafiel Karya,False,True,False,False,False,False,False,True,2,1,,,
5831,ocds-20h3g7-RUP-9674204-39461874,"Rehab. Kantor Dinas Kominfo, Kabupaten Madiun (DAU DBH)",2023-01-16 11:53:09,,,,,Pemerintah Daerah Kabupaten Madiun,,False,True,False,False,False,False,False,False,1,1,,,
34456,ocds-20h3g7-RUP-11860589-42405714,Rehabilitasi Jalan Cikedung-Jatimulya,2023-03-06 10:01:14,,,,,Pemerintah Daerah Kabupaten Indramayu,,False,True,False,False,False,False,False,False,1,1,,,
35005,ocds-20h3g7-23657099,Jasa Konsultansi FS dan DPPT Fly Over Jalur Rel KA Serpong,2023-03-07 00:00:00,,,199567000.0,192182000.0,LPSE Provinsi Banten,PT. MAJARI MITRA KONSULTAN,False,True,False,False,False,False,False,False,1,1,,,
10168,ocds-20h3g7-RUP-4223139-39945327,Pembangunan Jalan Setapak di Kecamatan Pangkalan Baru,2023-01-26 12:24:23,,,,,Pemerintah Daerah Kabupaten Bangka Tengah,,False,True,False,False,False,False,False,False,1,1,,,
36109,ocds-20h3g7-RUP-5989510-41470446,PEMBANGUNAN LANJUTAN MASJID AL HIJRAH PURUK CAHU,2023-03-08 13:47:02,,,,,Pemerintah Daerah Kabupaten Murung Raya,,False,True,False,False,False,False,False,False,1,1,,,
9384,ocds-20h3g7-RUP-3963223-40134378,Rehabilitasi Jaringan Irigasi D.I. Batang Bahanon,2023-01-24 12:17:33,,,,,Pemerintah Daerah Kabupaten Pasaman,,False,True,False,False,False,False,False,False,1,1,,,
33344,ocds-20h3g7-5098193,Review Database Jalan Lingkungan  1,2023-03-03 00:00:00,,,299973000.0,297480000.0,Pemerintah Daerah Kota Bandar Lampung,razaktha. CV,False,True,False,False,False,False,False,False,1,1,,,
17471,ocds-20h3g7-83789064,Pembangunan Intake dan Jaringan Pipa Transmisi Air Baku Sidikalang dan Siempat Nempu Hulu Kab. Dairi,2023-02-06 00:00:00,,,27499993300.0,21999994703.45,Kementerian Pekerjaan Umum dan Perumahan Rakyat,PT. SOMBA HASBO,False,False,False,False,True,False,False,False,1,1,,,
33828,ocds-20h3g7-RUP-4708322-41949250,Rekonstruksi Jalan Batuah - Panarung,2023-03-05 08:18:18,,,,,Pemerintah Daerah Kabupaten Kapuas,,False,True,False,False,False,False,False,False,1,1,,,
22492,ocds-20h3g7-RUP-2728594-40795233,SID dan DED Pengendalian Banjir Kawasan Pusat Pemerintahan,2023-02-13 12:46:45,,,,,Pemerintah Daerah Kabupaten Tana Tidung,,False,True,False,False,False,False,False,False,1,1,,,
10745,ocds-20h3g7-14703103,Pengawasan Teknis Paket 11,2023-01-27 00:00:00,,,578957000.0,572388150.0,Pemerintah Daerah Provinsi Sumatera Selatan,CV. BAYU REKA,False,True,False,False,False,False,False,False,1,1,,,
32541,ocds-20h3g7-1937175,Supervisi Pembangunan SPAM Jaringan Perpipaan Perdesaan Kab. Sekadau (DAK PENUGASAN TA.2023),2023-03-02 00:00:00,,,272926000.0,247974000.0,Pemerintah Daerah Kabupaten Sekadau,PT. MADYA JASA KONSULTAN,False,False,False,False,False,False,True,False,1,1,,,
3760,ocds-20h3g7-RUP-3647433-39307935,Peningkatan Jalan Tihingadi - Besan,2023-01-12 06:28:42,,,,,Pemerintah Daerah Kabupaten Klungkung,,False,True,False,False,False,False,False,False,1,1,,,
22837,ocds-20h3g7-RUP-5420249-41608050,Peningkatan Jalan Dalam Kampung Lambing,2023-02-13 17:09:59,,,,,Pemerintah Daerah Kabupaten Kutai Barat,,False,True,False,False,False,False,False,False,1,1,,,
26115,ocds-20h3g7-RUP-13223361-41940160,Penyusunan Dokumen Lingkungan Jalan Ruas Keliling Pulau Obi,2023-02-18 17:28:04,,,,,Pemerintah Daerah Provinsi Maluku Utara,,False,True,False,False,False,False,False,False,1,1,,,
7842,ocds-20h3g7-RUP-2899452-40061805,Penanganan Sungai Poso Desa Bualemo,2023-01-19 12:34:56,,,,,Pemerintah Daerah Kabupaten Gorontalo Utara,,False,True,False,False,False,False,False,False,1,1,,,
32063,ocds-20h3g7-RUP-7061570-41789457,Peningkatan Jalan dengan Hotmix Ruas Bonehalang - Kolo-kolo,2023-03-01 15:02:11,,,,,Pemerintah Daerah Kabupaten Kepulauan Selayar,,False,True,False,False,False,False,False,False,1,1,,,
22050,ocds-20h3g7-9070097,PENGAWASAN TEKNIS PENINGKATAN JALAN PAK MAYAM - NAHAYA - SIMPANG AMBOYO SELATAN,2023-02-13 00:00:00,,,412487000.0,371073000.0,Pemerintah Daerah Provinsi Kalimantan Barat,CV.Absri Ananta Konsultan,False,False,False,False,False,True,True,False,2,1,,,
36307,ocds-20h3g7-RUP-4013441-42496290,Pengembangan/Pembangunan Posyandu Prima/ PUSTU Lianosa,2023-03-08 22:10:04,,,,,Pemerintah Daerah Kabupaten Muna,,False,True,False,False,False,False,False,False,1,1,,,
31319,ocds-20h3g7-RUP-3378431-42317642,PENINGKATAN JALAN DESA SP3 KEC. MURA SAHUNG,2023-02-28 16:02:33,,,,,Pemerintah Daerah Kabupaten Kaur,,False,True,False,False,False,False,False,False,1,1,,,
15660,ocds-20h3g7-RUP-2799564-40771078,Peningkatan Jalan Pinju Layang - Nanjungan,2023-02-02 01:39:16,,,,,Pemerintah Daerah Kabupaten Seluma,,False,True,False,False,False,False,False,False,1,1,,,
33651,ocds-20h3g7-RUP-2759233-42463767,Rehabilitasi Bangunan  Cathlab,2023-03-03 16:59:46,,,,,Pemerintah Daerah Kabupaten Halmahera Utara,,False,True,False,False,False,False,False,False,1,1,,,
28929,ocds-20h3g7-815679,Penyusunan DED Pasar Dolog Kabupaten Asmat,2023-02-24 00:00:00,,,280000000.0,277342385.55,Pemerintah Daerah Kabupaten Asmat,CV. ART LIXAL,False,True,False,False,False,False,False,False,1,1,,,
794,ocds-20h3g7-RUP-39761352-38707658,Perencanaan Teknis Jembatan APBDP 2023,2023-01-05 21:35:03,,,,,Pemerintah Daerah Kabupaten Bekasi,,False,True,False,False,False,False,False,False,1,1,,,
28202,ocds-20h3g7-RUP-45560047-42108347,Obat,2023-02-22 14:21:06,,,,,Kementerian Kesehatan,,True,True,False,False,False,False,False,False,2,1,,,
10569,ocds-20h3g7-RUP-3510295-40430332,Pembangunan Tambatan Perahu Desa Pulau Tiga,2023-01-26 23:58:48,,,,,Pemerintah Daerah Kabupaten Morowali,,False,True,False,False,False,False,False,False,1,1,,,
8246,ocds-20h3g7-9203119,"Paket Pengadaan Jasa Konsultasi Perorangan Tenaga Ahli Strategi Komunikasi dan Publikasi terkait Kebijakan Strategis Pemerintah di Bidang Perekonomian, Keketuaan ASEAN 2023, Implementasi UU 11/2020 Tentang Cipta Kerja, serta Koordinasi antar Lembaga dan Media Massa",2023-01-20 00:00:00,,,793650000.0,793650000.0,Kementerian Koordinator Bidang Perekonomian,Alia Karenina,False,False,False,True,False,False,False,False,1,1,,,
29443,ocds-20h3g7-RUP-4982392-42159247,Bahan/Bibit Tanaman Pertanian,2023-02-24 09:25:22,,,,,Pemerintah Daerah Kabupaten Barito Timur,,False,True,False,False,False,False,False,False,1,1,,,
33359,ocds-20h3g7-11974415,Rehabilitasi Puskesmas Kenduruan,2023-03-03 00:00:00,,,280516000.0,272106296.29,Pemerintah Daerah Kabupaten Tuban,Multi Usaha Tuban,False,True,False,False,False,False,False,False,1,1,,,
36038,ocds-20h3g7-RUP-7874108-42581063,Rehabilitasi Kelurahan Wates (DAU),2023-03-08 11:19:55,,,,,Pemerintah Daerah Kota Semarang,,False,True,False,False,False,False,False,False,1,1,,,
20318,ocds-20h3g7-RUP-3782149-41370937,Peningkatan Jalan Buanasari - SMA Tolai,2023-02-09 07:59:57,,,,,Pemerintah Daerah Kabupaten Parigi Moutong,,False,True,False,False,False,False,False,False,1,1,,,
18824,ocds-20h3g7-RUP-3279295-38549680,Peningkatan Jaringan Irigasi D.I Kolono (DAK),2023-02-07 11:38:41,,,,,Pemerintah Daerah Kabupaten Morowali,,False,True,False,False,False,False,False,False,1,1,,,
21865,ocds-20h3g7-RUP-1951135-41585104,Rehabilitasi Berat Pustu Numba,2023-02-11 06:54:18,,,,,Pemerintah Daerah Kabupaten Ende,,False,True,False,False,False,False,False,False,1,1,,,
14835,ocds-20h3g7-RUP-1501603-40703732,Pengadaan Baju Batik Lengan Panjang dan Celana Paspampres,2023-02-01 10:07:32,,,,,Kementerian Pertahanan,,False,True,False,False,False,False,False,False,1,1,,,
36147,ocds-20h3g7-RUP-9454156-40939469,Pembangunan jalan Cor Bertiang Desa Sungai Lumpur,2023-03-08 14:39:33,,,,,Pemerintah Daerah Kabupaten Ogan Komering Ilir,,False,True,False,False,False,False,False,False,1,1,,,
17577,ocds-20h3g7-RUP-1844344-41065702,Pembangunan Laboratorium Poskeswan,2023-02-06 07:30:41,,,,,Pemerintah Daerah Kabupaten Bolaang Mongondow Utara,,False,True,False,False,False,False,False,False,1,1,,,
7913,ocds-20h3g7-RUP-2821155-40080864,Jalan Koto Rendah - Sungai Beremas,2023-01-19 16:38:03,,,,,Pemerintah Daerah Kabupaten Kerinci,,False,True,False,False,False,False,False,False,1,1,,,
26127,ocds-20h3g7-RUP-7557269-41352193,Rehab Total Polsek Sungai Bahar,2023-02-18 20:09:50,,,,,Pemerintah Daerah Kabupaten Muaro Jambi,,False,True,False,False,False,False,False,False,1,1,,,
8555,ocds-20h3g7-RUP-3421365-39644413,Jasa Event Organizer Festival Padang Melang,2023-01-21 17:10:25,,,,,Pemerintah Daerah Kabupaten Kepulauan Anambas,,False,True,False,False,False,False,False,False,1,1,,,
35672,ocds-20h3g7-20663044,PENGADAAN PERALATAN SELAM TACTICAL REBREATHER SEMI CLOSED CIRCUIT CRABE BESERTA KELENGKAPANNYA,2023-03-08 00:00:00,,,299084837400.0,299083464819.0,Kepolisian Negara Republik Indonesia,PT. Abadi Ruwanda Sejahtera,False,False,False,False,True,False,False,True,2,1,,,
25287,ocds-20h3g7-RUP-10052423-40136124,Pembangunan Betonisasi Jalan Bulusari - Mranggen,2023-02-16 15:35:00,,,,,LPSE Kabupaten Demak,,False,True,False,False,False,False,False,False,1,1,,,
658,ocds-20h3g7-RUP-6254421-39065085,Pembangunan Talud dan Cutting Field RS Pratama Makian,2023-01-05 16:55:27,,,,,Pemerintah Daerah Kabupaten Halmahera Selatan,,False,True,False,False,False,False,False,False,1,1,,,
12789,ocds-20h3g7-RUP-14642260-40663957,Pembangunan Gedung Aula SKB,2023-01-30 09:09:53,,,,,Pemerintah Daerah Kota Bandung,,False,True,False,False,False,False,False,False,1,1,,,
28445,ocds-20h3g7-2272605,53. Pekerjaan pemasangan genset 200 KVA dan pemasangan AC di Simulator PTTA,2023-02-23 00:00:00,,,2910000000.0,2907000000.0,Kementerian Pertahanan,PT. Bina Konstruksi Abadi,False,False,False,False,False,True,False,False,1,1,,,
18378,ocds-20h3g7-49174106,Pembangunan Ruang UKS SMAN 1 Kuta Makmur Kab. Aceh Utara,2023-02-07 00:00:00,,,263429110.53,245091793.2,Pemerintah Daerah Provinsi Aceh,CV. FIKAR KARYA BAKTIYA,False,True,False,False,False,False,False,False,1,1,,,
5719,ocds-20h3g7-18038218,Pengadaan Bahan Baku Pakan,2023-01-16 00:00:00,,,1098455050.0,1019856680.0,Kementerian Kelautan Dan Perikanan,CV INDOTECH GLOBAL,False,True,False,False,False,False,False,False,1,1,,,
16845,ocds-20h3g7-RUP-4946392-38708414,Peningkatan Ruas Jalan Pangkan - Gandrung,2023-02-03 10:20:24,,,,,Pemerintah Daerah Kabupaten Barito Timur,,False,True,False,False,False,False,False,False,1,1,,,
22471,ocds-20h3g7-RUP-6364596-41639364,Penurapan Kolam Sedimen Air Hitam,2023-02-13 12:11:04,,,,,Pemerintah Daerah Kota Samarinda,,False,True,False,False,False,False,False,False,1,1,,,
19719,ocds-20h3g7-RUP-6094639-41421857,Pembangunan Jembatan Kampung Ompiliga,2023-02-08 11:25:23,,,,,Pemerintah Daerah Kabupaten Mimika,,False,True,False,False,False,False,False,False,1,1,,,
33975,ocds-20h3g7-6832350,Rehab Gedung Metrologi Legal,2023-03-06 00:00:00,,,499997492.25,389225274.94,Pemerintah Daerah Kabupaten Gianyar,CV. SARI MURTI,False,True,False,False,False,False,False,False,1,1,,,
1514,ocds-20h3g7-RUP-2279605-39138845,Pekerjaan pemasangan flood light dan instalasi,2023-01-06 21:46:33,,,,,Kementerian Pertahanan,,False,True,False,False,False,False,False,False,1,1,,,
641,ocds-20h3g7-RUP-4304280-39031475,Pemeliharaan Berkala Jalan Simo - Kalioso,2023-01-05 16:33:33,,,,,LPSE Kabupaten Boyolali,,False,True,False,False,False,False,False,False,1,1,,,
32996,ocds-20h3g7-RUP-1968135-42436554,Pembangunan Ruang Tata Usaha SMP Negeri 3 Wolowaru,2023-03-02 20:19:25,,,,,Pemerintah Daerah Kabupaten Ende,,False,True,False,False,False,False,False,False,1,1,,,
36111,ocds-20h3g7-RUP-6014510-41472379,PEMBANGUNAN SEKRETARIAT MAJELIS RESORT GKE PURUK CAHU,2023-03-08 13:47:02,,,,,Pemerintah Daerah Kabupaten Murung Raya,,False,True,False,False,False,False,False,False,1,1,,,
7204,ocds-20h3g7-RUP-2926353-39981077,Rencana Induk Pengembangan SDA,2023-01-18 14:57:49,,,,,Pemerintah Daerah Kabupaten Barito Selatan,,False,True,False,False,False,False,False,False,1,1,,,
11034,ocds-20h3g7-RUP-4621430-40392080,Pembangunan Posyandu Prima Kec. Laonti 1,2023-01-27 07:46:42,,,,,Pemerintah Daerah Kabupaten Konawe Selatan,,False,True,False,False,False,False,False,False,1,1,,,
6324,ocds-20h3g7-RUP-20689359-39836449,Belanja Modal Pembangunan Sekretariat Bersama,2023-01-17 00:36:51,,,,,Pemerintah Daerah Kota Bekasi,,False,True,False,False,False,False,False,False,1,1,,,
8445,ocds-20h3g7-23106198,Pengawasan Rekonstruksi Jalan Marangkayu,2023-01-21 00:00:00,,,251541540.0,240793410.0,Pemerintah Daerah Kabupaten Kutai Kartanegara,JASA PRIBHUNI,False,True,False,False,False,False,False,False,1,1,,,
6775,ocds-20h3g7-6216126,"Pemeliharaan Mekanikal, Elektrikal, dan Jaringan",2023-01-18 00:00:00,,,396719000.0,379800823.44,Kementerian Perindustrian,PT. NAWASENA WASA ANUGERAH,False,True,False,False,False,False,False,False,1,1,,,
36082,ocds-20h3g7-RUP-9241156-40431383,Pembangunan Sambungan Rumah (SR) dan Perpipaan Desa Celika,2023-03-08 13:12:09,,,,,Pemerintah Daerah Kabupaten Ogan Komering Ilir,,False,True,False,False,False,False,False,False,1,1,,,
29066,ocds-20h3g7-18389036,Supervisi Rehabilitasi DI. Makawa Kab. Luwu,2023-02-24 00:00:00,,,479458000.0,385797150.0,Pemerintah Daerah Provinsi Sulawesi Selatan,PT. INOVASI KONSULINDO RAYA,False,True,False,False,False,True,True,False,3,2,,,
25488,ocds-20h3g7-2136457,Ponungaba (Reli TVRI) - Wanokaza,2023-02-17 00:00:00,,,27243867000.0,27225723245.43,Pemerintah Daerah Kabupaten Sumba Barat,PT.ADISTI_INDAH,False,True,False,False,True,False,False,True,3,2,,,
8102,ocds-20h3g7-20283044,PENGADAAN KAPOR PDL TACTICAL BRIMOB APBN T.A. 2023,2023-01-20 00:00:00,,,98366025000.0,98327566125.0,Kepolisian Negara Republik Indonesia,PT GAJAH MITRA PARAGON,False,True,False,False,True,True,True,False,4,2,,,
